customer_id,total_basket_count,tenure,sale
10147977,6,87,20
10594465,6,77,20
12128417,7,57,20
11543959,6,63,20
10656191,12,76,20
9042355,6,99,20
11347721,6,66,20
9677311,6,94,20
4321485,6,117,30
4817491,6,114,30
202713,9,130,30
1046843,9,127,30
831523,6,129,30
11758915,6,61,20
9299395,6,97,20
5209491,6,113,30
4729501,6,115,30
11395839,7,65,20
4326259,6,117,30
11901155,6,60,20
8112489,6,105,30
11092515,6,70,20
10727983,6,75,20
92001,6,131,30
8981651,6,99,20
8596833,7,102,30
7871577,6,105,30
11420925,6,65,20
11311391,6,67,20
9854159,6,92,20
8249437,6,104,30
8705327,6,101,30
7946981,6,105,30
11581129,6,63,20
4695593,6,115,30
10446051,6,80,20
4707045,6,115,30
11614981,6,63,20
9018709,6,99,20
4716313,6,115,30
5112863,6,113,30
5245429,6,113,30
12169941,7,57,20
5118855,7,113,30
10637487,6,76,20
11740505,6,61,20
10386803,6,82,20
9089549,6,99,20
12380347,6,54,20
12303263,8,55,20
8032353,6,105,30
11283461,7,67,20
11297727,6,67,20
10458343,7,80,20
10364123,6,82,20
10349983,7,82,20
10544877,8,78,20
8169259,7,104,30
8059037,8,105,30
11014241,6,71,20
10103303,6,88,20
10130939,7,87,20
11548747,7,63,20
4182409,7,117,30
8556807,6,102,30
8278319,6,104,30
11669049,6,62,20
10787287,6,74,20
12384043,6,54,20
11163174,6,69,20
11140031,6,70,20
10677569,13,76,20
10549497,6,78,20
11305511,6,67,20
12071493,6,58,20
264159,8,130,30
12185117,6,57,20
546707,6,130,30
10349871,6,82,20
1068445,6,127,30
11434605,8,65,20
10631929,8,76,20
4935287,6,114,30
10148260,7,87,20
10554033,6,78,20
11255601,6,68,20
10979339,6,71,20
10599701,6,77,20
11003237,6,71,20
9787477,6,93,20
11927321,6,59,20
9584897,7,95,20
11213797,6,69,20
10066035,6,88,20
29841,7,131,30
12504079,6,53,20
11462717,6,64,20
1127539,6,127,30
12124973,6,57,20
9700145,6,94,20
4270382,6,117,30
12486075,6,53,20
837501,8,129,30
796761,7,129,30
11208379,6,69,20
10861515,6,73,20
10871476,6,73,20
10522827,6,79,20
10188241,9,86,20
5250553,6,113,30
10026968,6,89,20
10504361,6,79,20
11313225,6,67,20
5151405,6,113,30
5198296,6,113,30
11002831,7,71,20
9583273,7,95,20
9429413,6,96,20
11175087,7,69,20
11296887,7,67,20
10122763,6,87,20
11475989,7,64,20
12059467,6,58,20
12504358,8,53,20
9293067,6,98,20
10937199,6,72,20
8489859,6,102,30
10208653,6,86,20
9936045,6,91,20
12309451,6,55,20
11708907,6,62,20
11306365,6,67,20
11931717,6,59,20
8150681,6,104,30
12042247,6,58,20
12298405,6,55,20
10233937,6,85,20
10678815,7,75,20
11582459,6,63,20
4974375,7,114,30
11008823,6,71,20
12446175,6,53,20
10435761,6,81,20
10958227,6,72,20
10476697,7,80,20
11948016,6,59,20
365852,6,130,30
12085479,7,58,20
12153127,7,57,20
10144421,6,87,20
10282167,6,84,20
10859695,9,73,20
11867186,6,60,20
10799691,7,74,20
11012435,6,71,20
10663345,7,76,20
10000977,7,89,20
8503075,6,102,30
8815331,6,101,30
11353797,8,66,20
10954545,6,72,20
11711833,6,62,20
12318817,7,55,20
10481793,6,79,20
9799929,6,93,20
11601387,6,63,20
12032867,7,58,20
11987675,7,59,20
5302857,6,113,30
10361589,6,82,20
11449501,6,64,20
9888347,6,92,20
11209261,6,69,20
11600883,7,63,20
11507335,6,64,20
1094471,8,127,30
10614779,7,77,20
4776121,8,115,30
8052611,7,105,30
723793,8,130,30
9428811,6,96,20
9423827,7,96,20
1111733,6,127,30
5201661,6,113,30
10321073,6,83,20
10596187,6,77,20
8921241,8,100,30
8144171,6,104,30
8747753,6,101,30
5012721,6,114,30
9275609,6,98,20
7906997,6,105,30
1100225,6,127,30
10601255,6,77,20
8814645,6,101,30
10235141,6,85,20
616203,6,130,30
4843657,6,114,30
5286323,6,113,30
9335095,6,97,20
10823351,6,73,20
9162503,6,98,20
11061225,6,70,20
2093,6,133,30
4345621,6,117,30
9185701,7,98,20
10633059,6,76,20
44415,6,131,30
11298469,6,67,20
8457379,6,103,30
8254757,6,104,30
451157,6,130,30
9654967,6,95,20
4324649,9,117,30
9744475,6,94,20
4310873,6,117,30
9703631,6,94,20
5300407,6,113,30
8771721,6,101,30
841379,7,129,30
10138625,6,87,20
457387,6,130,30
9679719,6,94,20
9886275,6,92,20
10766175,6,74,20
145425,6,130,30
403081,6,130,30
10596733,6,77,20
9810269,7,93,20
8333269,6,103,30
11982593,6,59,20
8951635,6,100,30
4646131,6,115,30
8989533,7,99,20
10154795,6,87,20
11388055,6,65,20
4828873,6,114,30
4977693,6,114,30
9426529,7,96,20
4341435,6,117,30
8963143,6,99,20
11783121,6,61,20
11224745,8,68,20
8309259,6,104,30
9002399,8,99,20
8910713,6,100,30
819399,7,129,30
834337,7,129,30
9816625,6,93,20
11354581,6,66,20
8879689,8,100,30
11073265,6,70,20
333207,6,130,30
12425077,6,54,20
12070541,6,58,20
8812867,6,101,30
8691248,6,101,30
8311527,6,104,30
1041523,6,127,30
4663715,6,115,30
8244929,6,104,30
40537,7,131,30
1131193,6,127,30
8022175,6,105,30
10592589,7,77,20
4671513,6,115,30
9599149,7,95,20
4908757,6,114,30
9048501,6,99,20
9297127,6,97,20
9980523,8,90,20
9204083,7,98,20
9855769,6,92,20
4775225,6,115,30
8557409,6,102,30
9747787,6,94,20
5008143,7,114,30
4167331,6,117,30
9030539,6,99,20
10833473,6,73,20
10967103,6,71,20
12441023,6,53,20
10814041,6,74,20
5208063,6,113,30
10598875,7,77,20
877331,7,129,30
12249447,6,56,20
11221945,6,68,20
9021047,6,99,20
11636216,6,62,20
12289277,6,55,20
12403531,6,54,20
12095503,6,58,20
12297047,7,55,20
9064125,8,99,20
12096959,6,58,20
10804703,7,74,20
11209933,6,69,20
12113171,8,57,20
12148899,6,57,20
4708949,6,115,30
872767,8,129,30
10643563,7,76,20
8072001,6,105,30
10092019,7,88,20
8610343,6,102,30
11155809,6,69,20
10131401,6,87,20
5164299,6,113,30
10104381,6,88,20
4985995,6,114,30
4166596,6,117,30
10771705,6,74,20
8452031,7,103,30
12058193,6,58,20
8799315,6,101,30
10080133,6,88,20
755223,6,129,30
12001877,7,59,20
9743839,6,94,20
10015018,9,89,20
8218525,6,104,30
4667551,6,115,30
10043243,6,89,20
12343709,6,55,20
11010797,6,71,20
11560913,6,63,20
12293939,7,55,20
867531,6,129,30
11120893,6,70,20
11441465,6,65,20
4182437,6,117,30
11321149,6,67,20
11483353,6,64,20
11155739,8,69,20
11818363,6,60,20
12253885,6,56,20
11464383,7,64,20
11624319,7,63,20
10032869,6,89,20
11331103,7,66,20
9883727,6,92,20
8099707,6,105,30
721245,6,130,30
11205649,6,69,20
12123279,9,57,20
9089381,6,99,20
8964650,7,99,20
12403797,6,54,20
376075,6,130,30
10644025,7,76,20
11394663,8,65,20
11100971,9,70,20
8074804,7,105,30
12027127,6,58,20
11944695,7,59,20
849756,6,129,30
5300295,7,113,30
11774119,6,61,20
4833829,6,114,30
11273521,6,68,20
829297,6,129,30
11921861,7,59,20
11698561,7,62,20
9350565,7,97,20
9775143,9,94,20
5040287,6,114,30
10358005,6,82,20
10213931,7,86,20
1078315,6,127,30
11720639,10,61,20
9393839,6,97,20
12388915,8,54,20
10776829,6,74,20
10340239,7,83,20
11489807,7,64,20
4976405,6,114,30
11217269,7,69,20
4994171,7,114,30
11681397,7,62,20
9801841,7,93,20
10877937,6,73,20
11358333,6,66,20
9205973,6,98,20
11383127,6,66,20
11882969,6,60,20
11951163,6,59,20
12279883,6,56,20
10108385,8,88,20
11318867,6,67,20
10743946,9,75,20
10655869,8,76,20
8370369,6,103,30
9452289,7,96,20
10459589,6,80,20
10357823,6,82,20
8636607,6,102,30
10882851,7,73,20
11829237,6,60,20
11327225,9,67,20
11650345,6,62,20
12177893,6,57,20
5277153,7,113,30
10713381,6,75,20
9955841,6,90,20
812120,8,129,30
9382485,7,97,20
10363017,7,82,20
11413801,6,65,20
4857713,6,114,30
11872399,6,60,20
355131,6,130,30
328657,6,130,30
545914,6,130,30
812959,7,129,30
4185055,7,117,30
4934741,6,114,30
9151079,6,98,20
9136533,6,98,20
9359707,6,97,20
11634612,6,62,20
8146467,6,104,30
10173261,10,86,20
10569657,10,78,20
10587199,6,77,20
10731035,6,75,20
10712401,6,75,20
88655,6,131,30
8936655,6,100,30
8141763,8,104,30
4310677,6,117,30
8740855,7,101,30
5086151,6,113,30
11257841,6,68,20
8657537,12,102,30
8226729,8,104,30
11279317,6,67,20
875316,6,129,30
4642438,6,115,30
11039763,6,71,20
9850265,9,92,20
12387179,6,54,20
4815797,6,115,30
8655986,7,102,30
1099553,6,127,30
8907633,6,100,30
4161647,6,117,30
4931549,7,114,30
5091191,6,113,30
10076423,7,88,20
11926019,8,59,20
4625355,6,115,30
10769983,6,74,20
10741409,6,75,20
8675429,6,102,30
10242701,6,85,20
10264387,6,84,20
457723,6,130,30
9332113,6,97,20
10894947,6,72,20
9939447,6,91,20
11704525,6,62,20
12135403,7,57,20
9859941,7,92,20
8612275,6,102,30
11098857,6,70,20
4162585,7,117,30
10608073,6,77,20
9634163,9,95,20
9666069,7,95,20
8173809,6,104,30
8998745,7,99,20
8935241,7,100,30
10449271,6,80,20
10620673,7,76,20
5076043,6,113,30
10693137,6,75,20
829936,8,129,30
10618321,6,77,20
9357887,7,97,20
10117765,6,88,20
9360505,7,97,20
4820753,6,114,30
10642247,7,76,20
10365005,6,82,20
10229499,6,85,20
11750921,6,61,20
9516507,6,96,20
83615,6,131,30
5297075,6,113,30
4163971,6,117,30
10902199,6,72,20
10203434,7,86,20
9147607,6,98,20
9498727,6,96,20
8220667,6,104,30
866831,6,129,30
9294509,6,97,20
11609451,6,63,20
10334639,6,83,20
10276721,6,84,20
4946921,7,114,30
8888311,6,100,30
8389815,6,103,30
9191861,7,98,20
4671779,6,115,30
5013967,6,114,30
4660243,7,115,30
10869411,6,73,20
11436257,6,65,20
10172757,7,86,20
4902149,6,114,30
8782137,7,101,30
4672983,6,115,30
11594739,6,63,20
11951527,8,59,20
10438029,6,80,20
9067877,6,99,20
10186393,7,86,20
8194963,6,104,30
9515065,7,96,20
11631725,6,62,20
8184519,7,104,30
4217507,6,117,30
9759001,6,94,20
812553,6,129,30
12461267,7,53,20
11119283,6,70,20
11307429,7,67,20
12436543,8,53,20
12056975,6,58,20
9182719,6,98,20
10700039,6,75,20
8728993,6,101,30
11665101,6,62,20
10609431,6,77,20
11551950,6,63,20
1119181,6,127,30
7878507,7,105,30
11459416,7,64,20
10247083,6,85,20
10295593,6,83,20
12817,6,132,30
10579457,7,77,20
11964649,6,59,20
11286667,6,67,20
8255695,6,104,30
11706548,6,62,20
12403083,6,54,20
11292309,6,67,20
11503121,6,64,20
5025405,6,114,30
11813993,8,60,20
308343,6,130,30
11129195,6,70,20
10219293,8,85,20
12129929,6,57,20
11289985,6,67,20
10949715,8,72,20
4656100,6,115,30
10926909,6,72,20
11068141,6,70,20
11695229,6,62,20
11475639,6,64,20
11978645,6,59,20
12404203,11,54,20
11295207,6,67,20
12287611,8,55,20
413833,6,130,30
5121557,9,113,30
10000277,6,89,20
11855557,6,60,20
11587037,7,63,20
10056711,6,88,20
11410595,7,65,20
12331739,6,55,20
11724153,6,61,20
1114687,6,127,30
8001961,6,105,30
12352095,7,54,20
4334813,9,117,30
12238850,6,56,20
10927161,6,72,20
10299079,6,83,20
10120831,6,87,20
10131611,10,87,20
87213,7,131,30
4885629,6,114,30
9581495,9,95,20
9883671,6,92,20
11131519,9,70,20
12441317,8,53,20
8084265,6,105,30
4830301,6,114,30
12432399,6,53,20
1064721,6,127,30
1049447,7,127,30
206437,7,130,30
815423,6,129,30
11187211,7,69,20
11371689,9,66,20
503119,6,130,30
10895073,6,72,20
535605,6,130,30
656411,8,130,30
11113137,6,70,20
10743034,6,75,20
11218599,6,69,20
10114573,6,88,20
12286155,6,56,20
9474339,6,96,20
9974587,7,90,20
11322801,7,67,20
11796155,6,61,20
12215553,6,56,20
9119971,6,99,20
1038093,6,127,30
8039437,6,105,30
11363289,6,66,20
11760511,6,61,20
12398701,6,54,20
9645181,7,95,20
11411589,6,65,20
10999849,8,71,20
11705973,7,62,20
10659481,6,76,20
10887835,6,72,20
12478529,6,53,20
11653425,6,62,20
12279365,6,56,20
10901849,6,72,20
12303569,6,55,20
12372521,8,54,20
11538667,6,63,20
4276223,6,117,30
11567843,6,63,20
10819711,6,73,20
11768967,6,61,20
12111925,7,57,20
11626895,6,62,20
4846639,6,114,30
10437791,6,80,20
11766251,6,61,20
10986157,6,71,20
12105695,6,57,20
11370807,6,66,20
9894759,7,91,20
11813711,6,60,20
4662175,6,115,30
12072263,7,58,20
11490017,7,64,20
4337403,6,117,30
10036411,9,89,20
11960473,6,59,20
4691561,6,115,30
10545079,6,78,20
4927937,7,114,30
9943185,6,91,20
11312931,6,67,20
9067261,6,99,20
10883873,6,73,20
11933747,6,59,20
7946155,6,105,30
9176867,6,98,20
9816548,7,93,20
8928843,7,100,30
8843793,6,100,30
9576049,7,95,20
10703231,6,75,20
9052211,7,99,20
11863733,6,60,20
8605639,6,102,30
4956665,6,114,30
5020455,6,114,30
10267299,6,84,20
10726359,6,75,20
4350157,9,117,30
11927853,6,59,20
4793271,7,115,30
10110303,7,88,20
12089917,6,58,20
10628009,7,76,20
10313863,6,83,20
7922271,6,105,30
10645495,6,76,20
4195499,6,117,30
4754575,6,115,30
9048641,9,99,20
11763899,6,61,20
11123702,7,70,20
9804585,6,93,20
8445605,6,103,30
8006355,6,105,30
9946601,6,90,20
4746287,6,115,30
9541077,8,96,20
8441461,8,103,30
10124625,6,87,20
9330713,7,97,20
4638387,8,115,30
371385,13,130,30
12316423,6,55,20
8986313,6,99,20
9058007,6,99,20
9052407,6,99,20
4198313,6,117,30
10476599,9,80,20
8832369,6,100,30
8164471,6,104,30
10255525,7,85,20
8334809,9,103,30
12312279,7,55,20
8649529,6,102,30
8089109,7,105,30
4311293,6,117,30
8812391,7,101,30
10243317,7,85,20
9870553,6,92,20
8826727,6,100,30
9047185,6,99,20
9123177,8,99,20
10118829,7,87,20
9170496,6,98,20
4921847,6,114,30
744079,6,129,30
9915185,6,91,20
4366733,7,117,30
9769557,6,94,20
557739,7,130,30
12236707,7,56,20
10822175,8,73,20
630609,7,130,30
8908501,7,100,30
1107113,6,127,30
11444377,6,65,20
5090379,8,113,30
8296029,6,104,30
8932343,7,100,30
9279487,6,98,20
10211901,6,86,20
11291987,6,67,20
11414557,6,65,20
11208953,6,69,20
10114951,6,88,20
4846975,6,114,30
10219265,7,85,20
4683777,6,115,30
12502567,6,53,20
11782687,6,61,20
9272599,7,98,20
10581123,7,77,20
8811299,7,101,30
10426325,7,81,20
9789445,6,93,20
12305027,6,55,20
4693815,6,115,30
9776459,6,94,20
8138627,6,104,30
4860485,6,114,30
12454617,6,53,20
10911047,7,72,20
11698295,6,62,20
11295655,6,67,20
12370911,7,54,20
12283509,7,56,20
12446567,6,53,20
8438003,6,103,30
10830029,6,73,20
12013897,6,58,20
10489829,6,79,20
10450377,6,80,20
11347917,6,66,20
10687649,6,75,20
11585357,7,63,20
10672389,6,76,20
10442187,6,80,20
12098583,6,58,20
10802659,7,74,20
10915219,6,72,20
11423251,7,65,20
11017643,5,71,20
10132017,4,87,20
